Sample,FullPath,Label,Malware_Class,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,SizeOfHeaders,Machine,Magic,Num_Sections,Non_Standard_Sections,Size_Mismatch_Count,Avg_Entropy,Packed,Total_VirtualSize,Total_RawSize,Num_Imported_DLLs,Num_Imported_APIs,has_msvcpl40.dll,has_user32.dll,has_vcruntime140.dll,has_oleaut32.dll,has_kernel.dll,has_mscore.dll,has_advapi.dll,has_WriteFile,has_CreateProcessW,has_CreateDirectory,has_sleep,has_GetProcAddress,has_CreatePopupMenu,has_CloseClipboard,has_LoadLibraryA,has_GetModuleHandleA
FannyWorm_5686E5CDB415F7FB65A4A3D971F24E1C,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5686E5CDB415F7FB65A4A3D971F24E1C,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_56897704C43DBFB60847A6DCA00DE2B0,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_56897704C43DBFB60847A6DCA00DE2B0,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_56D85656C527242B493D9B19CB95370E,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_56D85656C527242B493D9B19CB95370E,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.125,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_56FF71E1F28E1F149E0E4CF8CE9811D1,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_56FF71E1F28E1F149E0E4CF8CE9811D1,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_57B64A212B4B3982793916A18FA4F489,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_57B64A212B4B3982793916A18FA4F489,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_5821380182C7BFAA6646DB4313449917,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5821380182C7BFAA6646DB4313449917,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_58786E35FA1D61D1BCD671987D103957,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_58786E35FA1D61D1BCD671987D103957,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_58EF8790939FCA73A20C6A04717A2659,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_58EF8790939FCA73A20C6A04717A2659,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.116,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_595B08353458A0749D292E0E81C0FC01,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_595B08353458A0749D292E0E81C0FC01,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_5A5BED7FAE336B93C44B370A955182DA,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5A5BED7FAE336B93C44B370A955182DA,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_5A723D3EF02DB234061C2F61A6E3B6A4,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5A723D3EF02DB234061C2F61A6E3B6A4,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_5A7DACC0C0F34005AB9710E666128500,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5A7DACC0C0F34005AB9710E666128500,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_5B0F5F62EF3AE981FE48B6C29D7BEAB2,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5B0F5F62EF3AE981FE48B6C29D7BEAB2,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_5BEC4783C551C46B15F7C5B20F94F4B9,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5BEC4783C551C46B15F7C5B20F94F4B9,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.125,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_5DC172E2C96B79EA7D855339F1B2403C,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5DC172E2C96B79EA7D855339F1B2403C,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_5E171B3A31279F9FCF21888AC0034B06,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5E171B3A31279F9FCF21888AC0034B06,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.111,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_5F5ABBE2E637D4F0B8AFE7F2342C2942,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5F5ABBE2E637D4F0B8AFE7F2342C2942,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_5FF0E69BF258375E7EEFCC5AC3BDCF24,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_5FF0E69BF258375E7EEFCC5AC3BDCF24,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.086,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_600984D541D399B1894745B917E5380B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_600984D541D399B1894745B917E5380B,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_60D21EE6548DE4673CBDDEF2D779ED24,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_60D21EE6548DE4673CBDDEF2D779ED24,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_63B2F98548174142F92FDFD995A2C70A,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_63B2F98548174142F92FDFD995A2C70A,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_63ECB7FE79A5B541C35765CAF424A021,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_63ECB7FE79A5B541C35765CAF424A021,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_6436A4FB7A8F37AC934C275D325208E6,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_6436A4FB7A8F37AC934C275D325208E6,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.125,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_64A58CF7E810A77A5105D56B81AE8200,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_64A58CF7E810A77A5105D56B81AE8200,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_66A2A7AC521BE856DEED54FD8072D0E8,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_66A2A7AC521BE856DEED54FD8072D0E8,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.126,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_6814B21455DEB552DF3B452EF0551EC1,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_6814B21455DEB552DF3B452EF0551EC1,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.125,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_682C987506651FCAE56C32FFA1F70170,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_682C987506651FCAE56C32FFA1F70170,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_687F8BEC9484257500976C336E103A08,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_687F8BEC9484257500976C336E103A08,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.118,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_688526EDBEA2D61664EC629F6558365C,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_688526EDBEA2D61664EC629F6558365C,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_68892E329FA28FE751B9EB16928EA98D,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_68892E329FA28FE751B9EB16928EA98D,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_68E6EE88BA44ED0B9DE93D6812B5255E,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_68E6EE88BA44ED0B9DE93D6812B5255E,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_6DA22F42139A4A2365E7A9068D7B908A,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_6DA22F42139A4A2365E7A9068D7B908A,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_6DE614AD2B4D03F9DFCDF0251737D33D,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_6DE614AD2B4D03F9DFCDF0251737D33D,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_6E4F77DCDBB034CB4073D8C46BF23AE3,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_6E4F77DCDBB034CB4073D8C46BF23AE3,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_6F073003704CC5B5265A0A9F8EE851D1,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_6F073003704CC5B5265A0A9F8EE851D1,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_70B0214530810773E46AFA469A723CE3,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_70B0214530810773E46AFA469A723CE3,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.118,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_72312F1E2AE6900F169A2B7A88E14D93,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_72312F1E2AE6900F169A2B7A88E14D93,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_72B16929F43533AC4BF953D90A52EB37,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_72B16929F43533AC4BF953D90A52EB37,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_72F244452DF28865B37317369C33927D,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_72F244452DF28865B37317369C33927D,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_74621A05BAFB868BDA8AEB6562DD36DF,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_74621A05BAFB868BDA8AEB6562DD36DF,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_74AD35F0F4342F45038860CA0564AB8B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_74AD35F0F4342F45038860CA0564AB8B,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.118,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_75AC44F173AF6ACE7CC06E8406B03D33,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_75AC44F173AF6ACE7CC06E8406B03D33,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_769C62FDD6E1D2C5D51094E2882886B0,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_769C62FDD6E1D2C5D51094E2882886B0,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.126,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_7808586DEC24D04567582F9CBD26EAD8,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_7808586DEC24D04567582F9CBD26EAD8,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.118,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_782E5C2D319063405414D4E55D3DCFB3,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_782E5C2D319063405414D4E55D3DCFB3,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.118,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_78B1FF3B04FAC35C890462225C5FBC49,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_78B1FF3B04FAC35C890462225C5FBC49,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.118,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_7CCCAF9B08301D2C2ACB647EA04CA8E1,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_7CCCAF9B08301D2C2ACB647EA04CA8E1,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.125,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_7E6348F56508E43C900265EE5297B577,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_7E6348F56508E43C900265EE5297B577,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_7FAABCE7D2564176480769A9D7B34A2C,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_7FAABCE7D2564176480769A9D7B34A2C,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.118,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_8010AF50404647200A7BB51DE08AB960,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_8010AF50404647200A7BB51DE08AB960,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_8051E04BAB3A6DB6226CC4D08890E934,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_8051E04BAB3A6DB6226CC4D08890E934,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.16,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_8568A1CFA314525F49C98FAFBF85D14B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_8568A1CFA314525F49C98FAFBF85D14B,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_85CEE5AAA59CACAD80BF9792869845BA,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_85CEE5AAA59CACAD80BF9792869845BA,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_86D89BAC8A165FCE91426BF84EB7B7FC,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_86D89BAC8A165FCE91426BF84EB7B7FC,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.091,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_872E8E7C381FB805B87B88F31F77A772,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_872E8E7C381FB805B87B88F31F77A772,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.092,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_8738E487218905E86BF6AD7988929ECB,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_8738E487218905E86BF6AD7988929ECB,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.127,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_878A3D4B91875E10F032B58D5DA3DDF1,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_878A3D4B91875E10F032B58D5DA3DDF1,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.125,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_88E4147EFABA886FF16D6F058E8A25A6,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_88E4147EFABA886FF16D6F058E8A25A6,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_89C216DF6B2B1A335738847A1F1A6CBC,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_89C216DF6B2B1A335738847A1F1A6CBC,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_8A41A5AD3AE353F16FF2FD92E8046AC3,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_8A41A5AD3AE353F16FF2FD92E8046AC3,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.119,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_8AD46BB2D0BEF97548EBBED2F6EEA2E1,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_8AD46BB2D0BEF97548EBBED2F6EEA2E1,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_8B1FE26A399F54CEE44493859C6E82AC,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_8B1FE26A399F54CEE44493859C6E82AC,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.118,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_8BAADB392A85A187360FCA5A4E56E6CF,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_8BAADB392A85A187360FCA5A4E56E6CF,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.118,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_8BB0C5181D8AB57B879DEA3F987FBEDF,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_8BB0C5181D8AB57B879DEA3F987FBEDF,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.109,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_8C7EF91A96E75C3D05EA5E54A0E9356C,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_8C7EF91A96E75C3D05EA5E54A0E9356C,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
